Timestamp,Device ID, Temperature (°C), Humidity (%), Light (Lux),AQI Value,AQI Status,Smoke Status,Device Health,Free Heap (B),Month,Month-Year,Year
07/11/2025 03:12:13,indoor-farm-02,28.6,75.7,62,224,Good,No smoke detected,GOOD 🟢,193152,Nov,Nov-2025,2025
07/11/2025 03:12:18,indoor-farm-01,28.9,79,63,265,Good,No smoke detected,GOOD 🟢,193164,Nov,Nov-2025,2025
07/11/2025 03:32:13,indoor-farm-02,28.5,76.2,62,215,Good,No smoke detected,GOOD 🟢,193084,Nov,Nov-2025,2025
07/11/2025 03:32:18,indoor-farm-01,28.7,79.7,64,262,Good,No smoke detected,GOOD 🟢,193116,Nov,Nov-2025,2025
07/11/2025 03:52:15,indoor-farm-02,28.5,76.3,63,215,Good,No smoke detected,GOOD 🟢,193036,Nov,Nov-2025,2025
07/11/2025 03:52:19,indoor-farm-01,28.8,79.7,64,267,Good,No smoke detected,GOOD 🟢,193068,Nov,Nov-2025,2025
07/11/2025 04:12:14,indoor-farm-02,28.6,76,62,222,Good,No smoke detected,GOOD 🟢,192988,Nov,Nov-2025,2025
07/11/2025 04:12:18,indoor-farm-01,28.8,79.5,64,263,Good,No smoke detected,GOOD 🟢,192996,Nov,Nov-2025,2025
07/11/2025 04:32:16,indoor-farm-02,28.5,76.6,0,219,Good,No smoke detected,GOOD 🟢,192936,Nov,Nov-2025,2025
07/11/2025 04:32:18,indoor-farm-01,28.5,80.7,0,267,Good,No smoke detected,GOOD 🟢,192968,Nov,Nov-2025,2025
07/11/2025 04:52:15,indoor-farm-02,28.3,77.1,0,220,Good,No smoke detected,GOOD 🟢,192888,Nov,Nov-2025,2025
07/11/2025 04:52:19,indoor-farm-01,28.4,81.2,0,272,Good,No smoke detected,GOOD 🟢,192920,Nov,Nov-2025,2025
07/11/2025 05:12:13,indoor-farm-02,28.2,77.4,0,225,Good,No smoke detected,GOOD 🟢,192808,Nov,Nov-2025,2025
07/11/2025 05:12:20,indoor-farm-01,28.4,81.3,0,272,Good,No smoke detected,GOOD 🟢,192840,Nov,Nov-2025,2025
07/11/2025 05:32:16,indoor-farm-02,28.2,77.5,0,226,Good,No smoke detected,GOOD 🟢,192792,Nov,Nov-2025,2025
07/11/2025 05:32:18,indoor-farm-01,28.3,81.5,0,274,Good,No smoke detected,GOOD 🟢,192820,Nov,Nov-2025,2025
07/11/2025 05:52:15,indoor-farm-02,28.1,77.9,0,228,Good,No smoke detected,GOOD 🟢,192744,Nov,Nov-2025,2025
07/11/2025 05:52:18,indoor-farm-01,28.3,81.7,0,276,Good,No smoke detected,GOOD 🟢,192772,Nov,Nov-2025,2025
07/11/2025 06:12:14,indoor-farm-02,28.1,77.8,0,260,Good,No smoke detected,GOOD 🟢,192696,Nov,Nov-2025,2025
07/11/2025 06:12:18,indoor-farm-01,28.3,81.9,0,304,Hazardous,No smoke detected,GOOD 🟢,192724,Nov,Nov-2025,2025
07/11/2025 06:32:13,indoor-farm-02,28.1,78.1,0,256,Good,No smoke detected,GOOD 🟢,192648,Nov,Nov-2025,2025
07/11/2025 06:32:18,indoor-farm-01,28.3,82.1,0,295,Good,No smoke detected,GOOD 🟢,192676,Nov,Nov-2025,2025
07/11/2025 06:52:13,indoor-farm-02,28,78.3,0,256,Good,No smoke detected,GOOD 🟢,192600,Nov,Nov-2025,2025
07/11/2025 06:52:18,indoor-farm-01,28.2,82.3,0,299,Good,No smoke detected,GOOD 🟢,192628,Nov,Nov-2025,2025
07/11/2025 07:12:15,indoor-farm-02,28,78.4,2,247,Good,No smoke detected,GOOD 🟢,192552,Nov,Nov-2025,2025
07/11/2025 07:12:18,indoor-farm-01,28.2,82.3,1,297,Good,No smoke detected,GOOD 🟢,192580,Nov,Nov-2025,2025
07/11/2025 07:32:14,indoor-farm-02,27.9,78.6,3,242,Good,No smoke detected,GOOD 🟢,192496,Nov,Nov-2025,2025
07/11/2025 07:32:17,indoor-farm-01,28.1,82.5,3,293,Good,No smoke detected,GOOD 🟢,192520,Nov,Nov-2025,2025
07/11/2025 07:52:13,indoor-farm-02,28,78.7,4,241,Good,No smoke detected,GOOD 🟢,192448,Nov,Nov-2025,2025
07/11/2025 07:52:17,indoor-farm-01,28.1,82.6,4,292,Good,No smoke detected,GOOD 🟢,192472,Nov,Nov-2025,2025
07/11/2025 08:12:15,indoor-farm-02,27.9,78.8,5,242,Good,No smoke detected,GOOD 🟢,192368,Nov,Nov-2025,2025
07/11/2025 08:12:19,indoor-farm-01,28.1,82.8,5,288,Good,No smoke detected,GOOD 🟢,192392,Nov,Nov-2025,2025
07/11/2025 08:32:14,indoor-farm-02,27.9,78.9,8,250,Good,No smoke detected,GOOD 🟢,192352,Nov,Nov-2025,2025
07/11/2025 08:32:17,indoor-farm-01,28.1,83,9,289,Good,No smoke detected,GOOD 🟢,192368,Nov,Nov-2025,2025
07/11/2025 08:52:13,indoor-farm-02,27.9,79.1,10,240,Good,No smoke detected,GOOD 🟢,192304,Nov,Nov-2025,2025
07/11/2025 08:52:17,indoor-farm-01,28.1,83.2,10,288,Good,No smoke detected,GOOD 🟢,192320,Nov,Nov-2025,2025
07/11/2025 09:12:14,indoor-farm-02,27.9,79,64,262,Good,No smoke detected,GOOD 🟢,192248,Nov,Nov-2025,2025
07/11/2025 09:12:18,indoor-farm-01,28.1,83.1,60,308,Moderate,No smoke detected,GOOD 🟢,192272,Nov,Nov-2025,2025
07/11/2025 09:32:13,indoor-farm-02,28,79.2,14,249,Good,No smoke detected,GOOD 🟢,192200,Nov,Nov-2025,2025
07/11/2025 09:32:19,indoor-farm-01,28.3,83,25,302,Moderate,No smoke detected,GOOD 🟢,192212,Nov,Nov-2025,2025
07/11/2025 09:52:13,indoor-farm-02,28,77.2,8,274,Good,No smoke detected,GOOD 🟢,192152,Nov,Nov-2025,2025
07/11/2025 09:52:19,indoor-farm-01,28.1,81.3,15,320,Moderate,No smoke detected,GOOD 🟢,192164,Nov,Nov-2025,2025
07/11/2025 10:12:12,indoor-farm-02,27.9,74,8,199,Good,No smoke detected,GOOD 🟢,192092,Nov,Nov-2025,2025
07/11/2025 10:12:18,indoor-farm-01,28.1,77.6,14,233,Good,No smoke detected,GOOD 🟢,192116,Nov,Nov-2025,2025
07/11/2025 10:32:13,indoor-farm-02,28,73.8,7,210,Good,No smoke detected,GOOD 🟢,192044,Nov,Nov-2025,2025
07/11/2025 10:32:19,indoor-farm-01,28.1,77.8,13,245,Good,No smoke detected,GOOD 🟢,192068,Nov,Nov-2025,2025
07/11/2025 10:52:13,indoor-farm-02,28.1,75.6,8,272,Good,No smoke detected,GOOD 🟢,191996,Nov,Nov-2025,2025
07/11/2025 10:52:17,indoor-farm-01,28.1,79,14,295,Good,No smoke detected,GOOD 🟢,192008,Nov,Nov-2025,2025
07/11/2025 11:12:12,indoor-farm-02,28.6,55.6,45,83,Good,No smoke detected,GOOD 🟢,191912,Nov,Nov-2025,2025
07/11/2025 11:12:18,indoor-farm-01,28.6,59,58,95,Good,No smoke detected,GOOD 🟢,191936,Nov,Nov-2025,2025
07/11/2025 11:32:14,indoor-farm-02,28.6,57.3,38,79,Good,No smoke detected,GOOD 🟢,191864,Nov,Nov-2025,2025
07/11/2025 11:32:17,indoor-farm-01,28.6,60.1,48,96,Good,No smoke detected,GOOD 🟢,191912,Nov,Nov-2025,2025
07/11/2025 11:52:12,indoor-farm-02,28.7,58.3,77,84,Good,No smoke detected,GOOD 🟢,191848,Nov,Nov-2025,2025
07/11/2025 11:52:18,indoor-farm-01,28.8,61.1,80,102,Good,No smoke detected,GOOD 🟢,191864,Nov,Nov-2025,2025
07/11/2025 12:12:15,indoor-farm-02,30.7,52.6,53,79,Good,No smoke detected,GOOD 🟢,191800,Nov,Nov-2025,2025
07/11/2025 12:12:17,indoor-farm-01,29.1,58.7,71,87,Good,No smoke detected,GOOD 🟢,191816,Nov,Nov-2025,2025
07/11/2025 12:32:13,indoor-farm-02,30.7,50.5,69,80,Good,No smoke detected,GOOD 🟢,191752,Nov,Nov-2025,2025
07/11/2025 12:32:19,indoor-farm-01,29,56.2,81,91,Good,No smoke detected,GOOD 🟢,191768,Nov,Nov-2025,2025
07/11/2025 12:52:14,indoor-farm-02,31.2,48.9,75,78,Good,No smoke detected,GOOD 🟢,191704,Nov,Nov-2025,2025
07/11/2025 12:52:17,indoor-farm-01,29.1,55.1,97,80,Good,No smoke detected,GOOD 🟢,191720,Nov,Nov-2025,2025
07/11/2025 13:12:14,indoor-farm-02,31.6,47.8,96,67,Good,No smoke detected,GOOD 🟢,191720,Nov,Nov-2025,2025
07/11/2025 13:12:19,indoor-farm-01,29.3,54.4,116,80,Good,No smoke detected,GOOD 🟢,191716,Nov,Nov-2025,2025
07/11/2025 13:32:15,indoor-farm-02,30.9,49.6,123,77,Good,No smoke detected,GOOD 🟢,191672,Nov,Nov-2025,2025
07/11/2025 13:32:19,indoor-farm-01,29.1,55.4,132,90,Good,No smoke detected,GOOD 🟢,191668,Nov,Nov-2025,2025
07/11/2025 13:52:12,indoor-farm-02,29.3,52.7,134,78,Good,No smoke detected,GOOD 🟢,191624,Nov,Nov-2025,2025
07/11/2025 13:52:19,indoor-farm-01,29,55.7,146,85,Good,No smoke detected,GOOD 🟢,191620,Nov,Nov-2025,2025
07/11/2025 14:11:15,indoor-farm-02,29.3,52.7,134,78,Good,No smoke detected,GOOD 🟢,191624,Nov,Nov-2025,2025
07/11/2025 14:11:17,indoor-farm-01,29,55.7,146,85,Good,No smoke detected,GOOD 🟢,191620,Nov,Nov-2025,2025
07/11/2025 14:31:21,indoor-farm-02,29.2,52.5,148,81,Good,No smoke detected,GOOD 🟢,195980,Nov,Nov-2025,2025
07/11/2025 14:31:23,indoor-farm-01,29.1,55.4,172,96,Good,No smoke detected,GOOD 🟢,196088,Nov,Nov-2025,2025
07/11/2025 14:51:21,indoor-farm-02,28.5,58.1,12,107,Good,No smoke detected,GOOD 🟢,195548,Nov,Nov-2025,2025
07/11/2025 14:51:23,indoor-farm-01,28.6,60.5,11,138,Good,No smoke detected,GOOD 🟢,195664,Nov,Nov-2025,2025
07/11/2025 15:11:21,indoor-farm-02,28.4,61.3,10,129,Good,No smoke detected,GOOD 🟢,195296,Nov,Nov-2025,2025
07/11/2025 15:11:22,indoor-farm-01,28.5,64.5,10,165,Good,No smoke detected,GOOD 🟢,195412,Nov,Nov-2025,2025
07/11/2025 15:31:21,indoor-farm-02,28.4,62.1,10,145,Good,No smoke detected,GOOD 🟢,195240,Nov,Nov-2025,2025
07/11/2025 15:31:23,indoor-farm-01,28.5,65,9,178,Good,No smoke detected,GOOD 🟢,195260,Nov,Nov-2025,2025
07/11/2025 15:51:20,indoor-farm-02,28.7,52,8,86,Good,No smoke detected,GOOD 🟢,195192,Nov,Nov-2025,2025
07/11/2025 15:51:22,indoor-farm-01,28.6,54.4,7,112,Good,No smoke detected,GOOD 🟢,195212,Nov,Nov-2025,2025
07/11/2025 16:11:21,indoor-farm-02,28.4,57.4,6,115,Good,No smoke detected,GOOD 🟢,195144,Nov,Nov-2025,2025
07/11/2025 16:11:23,indoor-farm-01,28.4,60,5,143,Good,No smoke detected,GOOD 🟢,195164,Nov,Nov-2025,2025
07/11/2025 16:31:22,indoor-farm-02,28.4,60,4,135,Good,No smoke detected,GOOD 🟢,195096,Nov,Nov-2025,2025
07/11/2025 16:31:24,indoor-farm-01,28.5,62.6,3,162,Good,No smoke detected,GOOD 🟢,195116,Nov,Nov-2025,2025
07/11/2025 16:51:21,indoor-farm-02,28.4,61.6,2,139,Good,No smoke detected,GOOD 🟢,195048,Nov,Nov-2025,2025
07/11/2025 16:51:23,indoor-farm-01,28.5,64.2,1,177,Good,No smoke detected,GOOD 🟢,195068,Nov,Nov-2025,2025
07/11/2025 17:11:20,indoor-farm-02,28.3,62.4,0,143,Good,No smoke detected,GOOD 🟢,194988,Nov,Nov-2025,2025
07/11/2025 17:11:22,indoor-farm-01,28.4,65.8,0,185,Good,No smoke detected,GOOD 🟢,195008,Nov,Nov-2025,2025
07/11/2025 17:31:21,indoor-farm-02,28.3,63.8,0,155,Good,No smoke detected,GOOD 🟢,194940,Nov,Nov-2025,2025
07/11/2025 17:31:23,indoor-farm-01,28.4,66.8,0,193,Good,No smoke detected,GOOD 🟢,194952,Nov,Nov-2025,2025
07/11/2025 17:51:20,indoor-farm-02,28.4,64.6,0,162,Good,No smoke detected,GOOD 🟢,194892,Nov,Nov-2025,2025
07/11/2025 17:51:22,indoor-farm-01,28.4,67.7,0,201,Good,No smoke detected,GOOD 🟢,194904,Nov,Nov-2025,2025
07/11/2025 18:11:20,indoor-farm-02,28.3,66.4,0,169,Good,No smoke detected,GOOD 🟢,194844,Nov,Nov-2025,2025
07/11/2025 18:11:22,indoor-farm-01,28.4,69.6,0,210,Good,No smoke detected,GOOD 🟢,194856,Nov,Nov-2025,2025
07/11/2025 18:31:20,indoor-farm-02,28.3,66.7,0,176,Good,No smoke detected,GOOD 🟢,194784,Nov,Nov-2025,2025
07/11/2025 18:31:24,indoor-farm-01,28.4,69.8,0,222,Good,No smoke detected,GOOD 🟢,194808,Nov,Nov-2025,2025
07/11/2025 18:51:22,indoor-farm-02,28.3,68,0,186,Good,No smoke detected,GOOD 🟢,194736,Nov,Nov-2025,2025
07/11/2025 18:51:24,indoor-farm-01,28.4,71.3,0,234,Good,No smoke detected,GOOD 🟢,194748,Nov,Nov-2025,2025
07/11/2025 19:11:22,indoor-farm-02,28.3,68.2,0,195,Good,No smoke detected,GOOD 🟢,194688,Nov,Nov-2025,2025
07/11/2025 19:11:24,indoor-farm-01,28.4,71.8,0,242,Good,No smoke detected,GOOD 🟢,194700,Nov,Nov-2025,2025
07/11/2025 19:31:20,indoor-farm-02,28.3,68.4,0,208,Good,No smoke detected,GOOD 🟢,194608,Nov,Nov-2025,2025
07/11/2025 19:31:25,indoor-farm-01,28.4,71.6,0,254,Good,No smoke detected,GOOD 🟢,194652,Nov,Nov-2025,2025
07/11/2025 19:51:22,indoor-farm-02,28.3,68.2,0,210,Good,No smoke detected,GOOD 🟢,194592,Nov,Nov-2025,2025
07/11/2025 19:51:25,indoor-farm-01,28.4,72.4,0,257,Good,No smoke detected,GOOD 🟢,194604,Nov,Nov-2025,2025
07/11/2025 20:11:19,indoor-farm-02,28.2,68.6,0,213,Good,No smoke detected,GOOD 🟢,194544,Nov,Nov-2025,2025
07/11/2025 20:11:22,indoor-farm-01,28.3,72.5,0,258,Good,No smoke detected,GOOD 🟢,194556,Nov,Nov-2025,2025
07/11/2025 20:31:21,indoor-farm-02,28.2,68.9,0,214,Good,No smoke detected,GOOD 🟢,194496,Nov,Nov-2025,2025
07/11/2025 20:31:22,indoor-farm-01,28.3,72.2,0,260,Good,No smoke detected,GOOD 🟢,194500,Nov,Nov-2025,2025
07/11/2025 20:51:20,indoor-farm-02,28.2,69,0,209,Good,No smoke detected,GOOD 🟢,194448,Nov,Nov-2025,2025
07/11/2025 20:51:23,indoor-farm-01,28.3,72.9,0,256,Good,No smoke detected,GOOD 🟢,194452,Nov,Nov-2025,2025
07/11/2025 21:11:19,indoor-farm-02,28.1,68.5,0,210,Good,No smoke detected,GOOD 🟢,194400,Nov,Nov-2025,2025
07/11/2025 21:11:24,indoor-farm-01,28.2,72.3,0,257,Good,No smoke detected,GOOD 🟢,194392,Nov,Nov-2025,2025
07/11/2025 21:31:20,indoor-farm-02,28.1,68.9,0,208,Good,No smoke detected,GOOD 🟢,194352,Nov,Nov-2025,2025
07/11/2025 21:31:24,indoor-farm-01,28.2,72.6,0,253,Good,No smoke detected,GOOD 🟢,194344,Nov,Nov-2025,2025
07/11/2025 21:51:19,indoor-farm-02,28.1,69.5,0,208,Good,No smoke detected,GOOD 🟢,194304,Nov,Nov-2025,2025
07/11/2025 21:51:23,indoor-farm-01,28.2,72.9,0,253,Good,No smoke detected,GOOD 🟢,194296,Nov,Nov-2025,2025
07/11/2025 22:11:20,indoor-farm-02,28,67.2,0,199,Good,No smoke detected,GOOD 🟢,194256,Nov,Nov-2025,2025
07/11/2025 22:11:22,indoor-farm-01,28.1,70.8,0,246,Good,No smoke detected,GOOD 🟢,194236,Nov,Nov-2025,2025
07/11/2025 22:31:19,indoor-farm-02,27.9,62.6,59,176,Good,No smoke detected,GOOD 🟢,194208,Nov,Nov-2025,2025
07/11/2025 22:31:22,indoor-farm-01,28,65.8,59,210,Good,No smoke detected,GOOD 🟢,194188,Nov,Nov-2025,2025
07/11/2025 22:51:19,indoor-farm-02,27.9,62.7,0,182,Good,No smoke detected,GOOD 🟢,194160,Nov,Nov-2025,2025
07/11/2025 22:51:22,indoor-farm-01,28,65.4,0,208,Good,No smoke detected,GOOD 🟢,194140,Nov,Nov-2025,2025
07/11/2025 23:11:19,indoor-farm-02,27.9,65.3,0,199,Good,No smoke detected,GOOD 🟢,194112,Nov,Nov-2025,2025
07/11/2025 23:31:21,indoor-farm-02,27.8,66.3,0,208,Good,No smoke detected,GOOD 🟢,194064,Nov,Nov-2025,2025
07/11/2025 23:31:23,indoor-farm-01,28,69.5,0,242,Good,No smoke detected,MODERATE 🟠,194064,Nov,Nov-2025,2025
07/11/2025 23:51:20,indoor-farm-02,27.9,66.1,0,206,Good,No smoke detected,GOOD 🟢,194016,Nov,Nov-2025,2025
07/11/2025 23:51:24,indoor-farm-01,28,69.2,0,240,Good,No smoke detected,GOOD 🟢,194004,Nov,Nov-2025,2025
08/11/2025 00:11:19,indoor-farm-02,27.8,67.3,0,206,Good,No smoke detected,GOOD 🟢,193968,Nov,Nov-2025,2025
08/11/2025 00:11:23,indoor-farm-01,27.9,70.9,0,246,Good,No smoke detected,GOOD 🟢,193944,Nov,Nov-2025,2025
08/11/2025 00:31:19,indoor-farm-02,27.8,66.7,0,203,Good,No smoke detected,GOOD 🟢,193920,Nov,Nov-2025,2025
08/11/2025 00:31:23,indoor-farm-01,27.9,70.2,0,245,Good,No smoke detected,GOOD 🟢,193896,Nov,Nov-2025,2025
08/11/2025 00:51:19,indoor-farm-02,27.8,67.4,0,201,Good,No smoke detected,GOOD 🟢,193872,Nov,Nov-2025,2025
08/11/2025 00:51:22,indoor-farm-01,27.9,70.3,0,240,Good,No smoke detected,GOOD 🟢,193848,Nov,Nov-2025,2025
08/11/2025 01:11:19,indoor-farm-02,27.7,67.1,0,199,Good,No smoke detected,GOOD 🟢,193824,Nov,Nov-2025,2025
08/11/2025 01:11:22,indoor-farm-01,27.9,70.2,0,239,Good,No smoke detected,GOOD 🟢,193800,Nov,Nov-2025,2025
08/11/2025 01:31:20,indoor-farm-02,27.7,67.7,0,202,Good,No smoke detected,GOOD 🟢,193776,Nov,Nov-2025,2025
08/11/2025 01:31:24,indoor-farm-01,27.9,70.9,0,248,Good,No smoke detected,GOOD 🟢,193752,Nov,Nov-2025,2025
08/11/2025 01:51:21,indoor-farm-02,27.7,67.4,0,198,Good,No smoke detected,GOOD 🟢,193728,Nov,Nov-2025,2025
08/11/2025 01:51:24,indoor-farm-01,27.8,71.2,0,240,Good,No smoke detected,GOOD 🟢,193672,Nov,Nov-2025,2025
08/11/2025 02:11:19,indoor-farm-02,27.7,67.7,0,198,Good,No smoke detected,GOOD 🟢,193680,Nov,Nov-2025,2025
08/11/2025 02:11:22,indoor-farm-01,27.8,71,0,240,Good,No smoke detected,GOOD 🟢,193668,Nov,Nov-2025,2025
08/11/2025 02:31:19,indoor-farm-02,27.6,68.6,0,204,Good,No smoke detected,GOOD 🟢,193632,Nov,Nov-2025,2025
08/11/2025 02:31:22,indoor-farm-01,27.7,71.8,0,247,Good,No smoke detected,GOOD 🟢,193620,Nov,Nov-2025,2025
08/11/2025 02:51:19,indoor-farm-02,27.6,68.8,0,208,Good,No smoke detected,GOOD 🟢,193584,Nov,Nov-2025,2025
08/11/2025 02:51:22,indoor-farm-01,27.7,72.1,0,256,Good,No smoke detected,GOOD 🟢,193572,Nov,Nov-2025,2025
08/11/2025 03:11:18,indoor-farm-02,27.6,68.9,0,224,Good,No smoke detected,GOOD 🟢,193524,Nov,Nov-2025,2025
08/11/2025 03:11:22,indoor-farm-01,27.7,72.4,0,270,Good,No smoke detected,GOOD 🟢,193524,Nov,Nov-2025,2025
08/11/2025 03:31:19,indoor-farm-02,27.6,69.3,0,233,Good,No smoke detected,GOOD 🟢,193476,Nov,Nov-2025,2025
08/11/2025 03:31:23,indoor-farm-01,27.7,72.9,0,279,Good,No smoke detected,GOOD 🟢,193476,Nov,Nov-2025,2025
08/11/2025 03:51:19,indoor-farm-02,27.5,69.2,0,229,Good,No smoke detected,GOOD 🟢,193428,Nov,Nov-2025,2025
08/11/2025 03:51:22,indoor-farm-01,27.6,72.4,0,273,Good,No smoke detected,GOOD 🟢,193428,Nov,Nov-2025,2025
08/11/2025 04:11:19,indoor-farm-02,27.5,69.5,0,222,Good,No smoke detected,GOOD 🟢,193380,Nov,Nov-2025,2025
08/11/2025 04:11:23,indoor-farm-01,27.6,73.1,0,272,Good,No smoke detected,GOOD 🟢,193380,Nov,Nov-2025,2025
08/11/2025 04:31:18,indoor-farm-02,27.4,69.6,0,235,Good,No smoke detected,GOOD 🟢,193332,Nov,Nov-2025,2025
08/11/2025 04:31:22,indoor-farm-01,27.5,73.1,0,285,Good,No smoke detected,GOOD 🟢,193332,Nov,Nov-2025,2025
08/11/2025 04:51:18,indoor-farm-02,27.4,70.2,0,241,Good,No smoke detected,GOOD 🟢,193284,Nov,Nov-2025,2025
08/11/2025 04:51:22,indoor-farm-01,27.6,73.5,0,290,Good,No smoke detected,GOOD 🟢,193284,Nov,Nov-2025,2025
08/11/2025 05:11:18,indoor-farm-02,27.4,70.1,0,235,Good,No smoke detected,GOOD 🟢,193236,Nov,Nov-2025,2025
08/11/2025 05:11:22,indoor-farm-01,27.5,73.5,0,285,Good,No smoke detected,GOOD 🟢,193236,Nov,Nov-2025,2025
08/11/2025 05:31:20,indoor-farm-02,27.4,70.5,0,240,Good,No smoke detected,GOOD 🟢,193188,Nov,Nov-2025,2025
08/11/2025 05:31:22,indoor-farm-01,27.5,74,0,295,Good,No smoke detected,GOOD 🟢,193188,Nov,Nov-2025,2025
08/11/2025 05:51:19,indoor-farm-02,27.3,70.6,0,241,Good,No smoke detected,GOOD 🟢,193140,Nov,Nov-2025,2025
08/11/2025 05:51:22,indoor-farm-01,27.4,74.1,0,294,Good,No smoke detected,GOOD 🟢,193140,Nov,Nov-2025,2025
08/11/2025 06:11:19,indoor-farm-02,27.2,70.6,0,240,Good,No smoke detected,GOOD 🟢,193092,Nov,Nov-2025,2025
08/11/2025 06:11:22,indoor-farm-01,27.3,73.7,0,291,Good,No smoke detected,GOOD 🟢,193092,Nov,Nov-2025,2025
08/11/2025 06:31:18,indoor-farm-02,27.2,70.6,0,256,Good,No smoke detected,GOOD 🟢,193044,Nov,Nov-2025,2025
08/11/2025 06:31:22,indoor-farm-01,27.3,73.7,0,304,Moderate,No smoke detected,GOOD 🟢,193044,Nov,Nov-2025,2025
08/11/2025 06:51:18,indoor-farm-02,27.2,70.6,0,265,Good,No smoke detected,GOOD 🟢,192996,Nov,Nov-2025,2025
08/11/2025 06:51:22,indoor-farm-01,27.3,74.1,0,309,Moderate,No smoke detected,GOOD 🟢,192996,Nov,Nov-2025,2025
08/11/2025 07:11:19,indoor-farm-02,27.1,70.7,2,272,Good,No smoke detected,GOOD 🟢,192948,Nov,Nov-2025,2025
08/11/2025 07:11:22,indoor-farm-01,27.2,74.4,1,320,Moderate,No smoke detected,GOOD 🟢,192948,Nov,Nov-2025,2025
08/11/2025 07:31:18,indoor-farm-02,27.1,70.7,3,266,Good,No smoke detected,GOOD 🟢,192900,Nov,Nov-2025,2025
08/11/2025 07:31:23,indoor-farm-01,27.2,74.3,2,318,Moderate,No smoke detected,GOOD 🟢,192900,Nov,Nov-2025,2025
08/11/2025 07:51:18,indoor-farm-02,27.1,70.5,3,263,Good,No smoke detected,GOOD 🟢,192852,Nov,Nov-2025,2025
08/11/2025 07:51:22,indoor-farm-01,27.2,74.1,3,313,Moderate,No smoke detected,GOOD 🟢,192852,Nov,Nov-2025,2025
08/11/2025 08:11:19,indoor-farm-02,27.1,70.9,5,271,Good,No smoke detected,GOOD 🟢,192804,Nov,Nov-2025,2025
08/11/2025 08:11:23,indoor-farm-01,27.2,74.6,5,312,Moderate,No smoke detected,GOOD 🟢,192804,Nov,Nov-2025,2025
08/11/2025 08:31:18,indoor-farm-02,27.1,71.3,7,266,Good,No smoke detected,GOOD 🟢,192756,Nov,Nov-2025,2025
08/11/2025 08:31:22,indoor-farm-01,27.1,74.9,6,308,Moderate,No smoke detected,GOOD 🟢,192756,Nov,Nov-2025,2025
08/11/2025 08:51:18,indoor-farm-02,27.1,70.8,9,267,Good,No smoke detected,GOOD 🟢,192708,Nov,Nov-2025,2025
08/11/2025 08:51:22,indoor-farm-01,27.2,75.1,9,318,Moderate,No smoke detected,GOOD 🟢,192708,Nov,Nov-2025,2025
08/11/2025 09:11:18,indoor-farm-02,27.2,71.5,96,261,Good,No smoke detected,GOOD 🟢,192636,Nov,Nov-2025,2025
08/11/2025 09:11:22,indoor-farm-01,27.3,75.2,90,315,Moderate,No smoke detected,GOOD 🟢,192660,Nov,Nov-2025,2025
08/11/2025 09:31:18,indoor-farm-02,27.2,67.2,45,240,Good,No smoke detected,GOOD 🟢,192612,Nov,Nov-2025,2025
08/11/2025 09:31:22,indoor-farm-01,27.2,70.4,44,291,Good,No smoke detected,GOOD 🟢,192612,Nov,Nov-2025,2025
08/11/2025 09:51:19,indoor-farm-02,27.2,63.2,18,220,Good,No smoke detected,GOOD 🟢,192564,Nov,Nov-2025,2025
08/11/2025 09:51:22,indoor-farm-01,27.2,66.9,18,272,Good,No smoke detected,GOOD 🟢,192564,Nov,Nov-2025,2025
08/11/2025 10:11:18,indoor-farm-02,27.2,67,16,240,Good,No smoke detected,GOOD 🟢,192516,Nov,Nov-2025,2025
08/11/2025 10:11:22,indoor-farm-01,27.3,70.6,16,282,Good,No smoke detected,GOOD 🟢,192516,Nov,Nov-2025,2025
08/11/2025 10:31:18,indoor-farm-02,27.3,63.1,15,215,Good,No smoke detected,GOOD 🟢,192468,Nov,Nov-2025,2025
08/11/2025 10:31:22,indoor-farm-01,27.3,66.7,15,260,Good,No smoke detected,GOOD 🟢,192468,Nov,Nov-2025,2025
08/11/2025 10:51:17,indoor-farm-02,27.3,62.9,18,209,Good,No smoke detected,GOOD 🟢,192420,Nov,Nov-2025,2025
08/11/2025 10:51:21,indoor-farm-01,27.3,64.7,18,250,Good,No smoke detected,GOOD 🟢,192420,Nov,Nov-2025,2025
08/11/2025 11:11:19,indoor-farm-02,27.2,63.4,17,209,Good,No smoke detected,GOOD 🟢,192372,Nov,Nov-2025,2025
08/11/2025 11:11:22,indoor-farm-01,27.3,66.1,17,249,Good,No smoke detected,GOOD 🟢,192372,Nov,Nov-2025,2025
08/11/2025 11:31:19,indoor-farm-02,27.3,63.7,16,202,Good,No smoke detected,GOOD 🟢,192324,Nov,Nov-2025,2025
08/11/2025 11:31:22,indoor-farm-01,27.4,66.6,12,253,Good,No smoke detected,GOOD 🟢,192324,Nov,Nov-2025,2025
08/11/2025 11:51:17,indoor-farm-02,26.8,57.4,14,177,Good,No smoke detected,GOOD 🟢,192272,Nov,Nov-2025,2025
08/11/2025 11:51:21,indoor-farm-01,27.1,59.4,14,207,Good,No smoke detected,GOOD 🟢,192276,Nov,Nov-2025,2025
08/11/2025 12:11:18,indoor-farm-02,27.1,45.9,10,118,Good,No smoke detected,GOOD 🟢,192224,Nov,Nov-2025,2025
08/11/2025 12:11:21,indoor-farm-01,27.2,47.8,9,141,Good,No smoke detected,GOOD 🟢,192228,Nov,Nov-2025,2025
